,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,"C-STUDIOS FILE NAMING CONVENTIONS
File Naming: Name_Title_Year_Project_Added by

NOTE: project refers to specific CS project, only name if known.",
,,,,,,"Hi Maggie, thanks so much I would ike to inclide the album title here also.",,,,,,,
,,,,,,"I might have added to many songs from a project on the folder. I don't think we need to add more than 2 per project max. that's why highlighting the album is key I think, please add the link also ",,,,,,,
,,ASSET ,TITLE,NAME ,ALBUM,YEAR,PROJECT,ADDED,BY,FILE NAME ,NOTES,,"
,,,Give Dem Hoes Up,Max B,"Library of a Legend, Vol. 10",2010,,14/05/2026,Cynthia Igbokwe,"MaxB_GiveDemHoesUp_LibraryofaLegend,Vol.10_2010_CI",,,
,,,Woman of Water and Music,Roberto Musci,Tower of Silence,2016,,14/05/2026,Cynthia Igbokwe,RobertoMusci_WomanofWaterandMusic_TowerofSilence_2016_CI,,,
,,,Just Because I Really Love You,Jerry Butler,The Ice Man Cometh,1968,,14/05/2026,Cynthia Igbokwe,JerryButler_JustBecauseIReallyLoveYou_JerryButler_TheIceManCometh_1968_CI,,,
,,,Outro (Shaved),The Veldt,Afrodisiac,1994,,14/05/2026,Cynthia Igbokwe,TheVeldt_Outro(Shaved)_Afrodisiac_1994_CI,,,
,,,Hard To Explain,The Strokes,Hard To Explain/New York City Cops,2002,,14/05/2026,Cynthia Igbokwe,TheStrokes_HardToExplain_HardToExplain/NewYorkCityCops_2002_CI,,,
,,,Stay Awake,Ronnie Laws,Solid Ground,1999,,14/05/2026,Cynthia Igbokwe,RonnieLaws_StayAwake_SollidGround_1999_CI,,,
,,,I Remember,The Sylvers,The Sylvers II,1973,,14/05/2026,Cynthia Igbokwe,TheSylvers_IRemember_TheSylversII_1973_CI,,,
,,,Procession,"Bobby Hutcherson
Harold Land",San Francisco,1971,,14/05/2026,Cynthia Igbokwe,BobbyHutcherson+HaroldLand_Procession_SanFrancsisco_1971_CI,,,
,,,Gladly,Tirzah,Devotion,2018,,14/05/2026,Cynthia Igbokwe,Tirzah_Gladly_Devotion_2018_CI,,,
,,,Ode to Street Hassle,Spacemen 3,Forged Prescriptions (Original),2003,,14/05/2026,Cynthia Igbokwe,Spacemen3_OdetoStreetHassle_ForgedPrescriptions(Original)_2003_CI,,,
,,,What Color Is Love,Terry Callier,What Color Is Love,1973,,14/05/2026,Cynthia Igbokwe,TerryCallier_WhatColorIsLove_WhatColorIsLove_1973_CI,,,
,,,Beat Down Babylon,"Lee ""Scratch"" Perry",A Live Injection: Anthology 1968-1979,2002,,14/05/2026,Cynthia Igbokwe,"Lee""Scratch""Perry_BeatDownBabylon_ALiveInjection:Anthology1968-1979_2002_CI",,,
,,,Love No More - 2024 Remaster,The Durutti Column,Vini Reilly,1989,,14/05/2026,Cynthia Igbokwe,TheDuruttiColumn_LoveNoMore-2024Remaster_ViniReilly_1989_CI,,,
,,,In The Rain,The Dramatics,Whatcha See Is Whatcha Get [Stax Remasters],1971,,14/05/2026,Cynthia Igbokwe,TheDramatics_InTheRain_WhatchaSeeIsWhatchaGet[StaxRemasters]_1971_CI,,,
,,,Olson,Boards of Canada,Music Has The Right To Children,1998,,14/05/2026,Cynthia Igbokwe,BoardsofCanada_Olson_MusicHasTheRightToChildren_1998_CI,,,
,,,Eternal Present,You'll Never Get to Heaven,Wave Your Moonlight Hat For The Snowfall Train,2021,,14/05/2026,Cynthia Igbokwe,You'llNeverGettoHeaven_EternalPresent_WaveYourMoonlightHatForTheSnowfallTrain_2021_CI,,,
,,,Jynweythek,Aphex Twin,Drukqs,2001,,14/05/2026,Cynthia Igbokwe,AphexTwin_Jynweythek_Drukqs_2001_CI,,,
,,,Mam Pe'ela Su'ure,Florence Adooni,Mam Pe'ela Su'ure,2021,,14/05/2026,Cynthia Igbokwe,FlorenceAdooni_MamPe'elaSu'ure_MamPe'elaSu'ure_2021_CI,,,
,,,Welcome 2 Detroit,"Jay Dee
J Dilla",Welcome 2 Detroit,2001,,14/05/2026,Cynthia Igbokwe,JayDee+JDilla_Welcome2Detroit_Welcome2Detroit_2001_CI,,,
,,,Stay,Wee,You Can Fly On My Aeroplane,2008,,14/05/2026,Cynthia Igbokwe,Wee_Stay_YouCanFlyOnMyAeroplane_2008_CI,,,
,,,Jacon's Optical Illusion,Jacob's Optical Stairway,Reinforced Presents Jacob's Optical Stairway,2009,,14/05/2026,Cynthia Igbokwe,Jacob'sOpticalStairway_Jacob'sOpticalIllusion_ReinforcedPresentsJacob'sOpticalStairway_2009_CI,,,
,,,Love Love Love,Lauren Duffus,Love Love Love,2022,,14/05/2026,Cynthia Igbokwe,LaurenDuffus_LoveLoveLove_LoveLoveLove_2022_CI,,,
,,,Smile #2,"Slauson Malone 1
Maxo","A Quiet Farewell, 2016-2018 (Crater Speak)",2019,,14/05/2026,Cynthia Igbokwe,"SlausonMalone1+Maxo_Smile#2_AQuietFarewell,2016-2018(CraterSpeak)_2019_CI",,,
,,,Bahlam Maak,Najat Al Saghira,Eyoun El Alb,1979,,14/05/2026,Cynthia Igbokwe,NajatAlSaghira_BahlamMaak_EyounElAlb_1979_CI,,,
,,,Wahdon,Fairuz,Habbaitak Tanseet El Noum,1979,,14/05/2026,Cynthia Igbokwe,Fairuz_Wahdon_HabbaitakTanseetElNoum_1979_CI,,,
,,,Answers Me,Arthur Russell,World Of Echo,1986,,14/05/2026,Cynthia Igbokwe,ArthurRussell_AnswersMe_WorldOfEcho_1986_CI,,,
,,,Express Your Love,"Sweet & Innocent
The Memphis Mustangs",Cry Love,1972,,14/05/2026,Cynthia Igbokwe,Sweet&Innocent+TheMemphisMustangs_ExpressYourLove_CryLove_1972_CI,,,
,,,Eternal Life,Shira Small,The Line Of Time And The Plane Of Now,1974,,14/05/2026,Cynthia Igbokwe,ShiraSmall_EternalLife_TheLineOfTimeAndThePlaneOfNow_1974_CI,,,
,,,The Memory,Roy Ayers Ubiquity,Vibrations,1976,,14/05/2026,Cynthia Igbokwe,RoyAyersUbiquity_TheMemory_Vibrations_1976_CI,,,
,,,How Can You Say It,Gloria Ann Taylor,Love is a Hurtin' Thing,2015,,14/05/2026,Cynthia Igbokwe,GloriaAnnTaylor_HowCanYouSayIt_LoveisaHurtin'Thing_2015_CI,,,
,,,Ef,Chanel Beads,Ef,2022,,14/05/2026,Cynthia Igbokwe,ChanelBeads_Ef_Ef_2022_CI,,,
,,,Swimming with the Crocodiles,The Veils,Total Depravity,2016,,19/05/2026,Angel Harvey-Ideozu,TheVeils_SwimmingwiththeCrocodiles_TotalDepravity_2016_AHI,,https://open.spotify.com/track/0528PcKevJcUWxAsMFxYKJ?si=dc0a76c580fd4432,
,,,Cruel 698,Cruel Santino,Suzie's Funeral,2016,,19/05/2026,Angel Harvey-Ideozu,CruelSantino_Cruel698_Suzie'sFuneral_2016_AHI,,https://open.spotify.com/track/2FBSk61SCrqVzkWn7oiNfS?si=387766f5497a4955,
,,,Def Jam: Fight for Ldn,"Denzel Himself
Lord Apex",Def Jam: Fight for Ldn - Single,2021,,19/05/2026,Angel Harvey-Ideozu,DenzelHimself+LordApex_DefJam:FightforLdn_DefJam:FightforLdn_2021_AHI,,https://open.spotify.com/track/3Kc0mE92u6g4SoGZ8g6QoU?si=c90957cbf6ce4323,
,,,Don't Spoil It,"CZARFACE
MF DOOM",Czarface Meets Metal Face,2018,,19/05/2026,Angel Harvey-Ideozu,CZARFACE+MFDOOM_Don'tSpoilIt_CzarfaceMeetsMetalFace_2018_AHI,,https://open.spotify.com/track/6rjciKpoIKaGufNr9niJir?si=4eef72c1dc3d4bcd,
,,,Maggot Brain,Funkadelic,Maggot Brain,1971,,19/05/2026,Angel Harvey-Ideozu,Funkadelic_MaggotBrain_MaggotBrain_1971_AHI,,https://open.spotify.com/track/5WJU527RQNyMLuKecjsL8V?si=6441b06f874b43e8,
,,,Rack of His,Fiona Apple,Fetch the Bolt Cutters,2020,,19/05/2026,Angel Harvey-Ideozu,FionaApple_RackofHis_FetchtheBoltCutters_2020_AHI,,https://open.spotify.com/track/17QLp5uadHptxnmq9clK8U?si=2fa2d66bcc2e4305,
,,,Soldier Ant,Obongjayar,Which Way is Forward?,2020,,19/05/2026,Angel Harvey-Ideozu,Obongjayar_SoldierAnt_WhichWayisForward?_2020_AHI,,https://open.spotify.com/track/1s5lkEiKC4J2cfb1dMxKqp?si=0c3bfb45460240b6,
,,,Lost My Brain,Jawnino,40,2024,,19/05/2026,Angel Harvey-Ideozu,Jawnino_LostMyBrain_40_2024_AHI,,https://open.spotify.com/track/5WwrPXBDhKuG093IMNlWS1?si=7f83373f8a1141a5,
,,,Street Scooter,Jpntn,Nothing Special,2019,,19/05/2026,Angel Harvey-Ideozu,Jptntn_StreetScooter_NothingSpecial_2019_AHI,,https://open.spotify.com/track/6MI6B0piTgAvcSeKQgGzb3?si=1f00a416b2ae4889,
,,,Eyes In the Back of My Head,The Cliks,Snakehouse,2007,,19/05/2026,Angel Harvey-Ideozu,TheCliks_EyesInTheBackOfMyHead_Snakehouse_2007_AHI,,https://open.spotify.com/track/4Gd9xtVr8ar07LplbNi07p?si=3e91e546a5b0498e,
,,,Why Knock For You,Kelsey Lu,Blood,2019,,19/05/2026,Angel Harvey-Ideozu,KelseyLu_WhyKnowForYou_Blood_2019_AHI,,https://open.spotify.com/track/0I3bfW30dhP6uB4fgBPXkm?si=5bcdd83698594d05,
,,,10K,Obongjayar,Which Way is Forward?,2020,,19/05/2026,Angel Harvey-Ideozu,Obongjayar_10K_WhichWayisForward?_2020_AHI,,https://open.spotify.com/track/2YIX0kppzV6I6qYpCOs327?si=f4922aaa7e3b419d,
,,,Chamakay (feat. Caroline Polachek),Blood Orange,Cupid Deluxe,,,19/05/2026,Angel Harvey-Ideozu,,,,
,,,Crying,TV on the Radio,Dear Science,,,19/05/2026,Angel Harvey-Ideozu,,,,
,,,Brother,Dave Okumu,Knopperz,,,19/05/2026,Angel Harvey-Ideozu,,,,
,,,Keys Open Doors,Clipse,Hell Hath No Fury,,,,,,,,
,,,Infinite Straight,tendai,Infinite Straight - Single,,,,,,,,
,,,20 Jazz Funk Greats,Throbbing Gristle,20 Jazz Funk Greats,,,,,,,,
,,,Midnight Mischief,Jordan Rakei,Cloak,,,,,,,,
,,,Éternité,Hante.,Between Hope & Danger,,,,,,,,
,,,SpottieOttieDopalicious,Outkast,Aquemini,,,,,,,,
,,,AQUARIA (feat. Deradoorian),BOOTS,AQUARIA,,,,,,,,
,,,Will Blast,Three 6 Mafia,Chapter 2: World Domination,,,,,,,,
,,,Hit a Muthafucka,Three 6 Mafia,Chapter 2: World Domination,,,,,,,,
,,,Görünmez Hava,Anadol,Uzun Havalar,,,,,,,,
,,,People,J Dilla,Donuts,,,,,,,,
,,,Welcome 2 Detroit,J Dilla,Welcome 2 Detroit,,,,,,,,
,,,Seventeen,Sharon Van Etten,Remind Me Tomorrow,,,,,,,,
,,,Jesus Children of America,Stevie Wonder,Innervisions,,,,,,,,
,,,Dopeman (feat. Joey Fatts & Kilo Kish),Vince Staples,Summertime '06,,,,,,,,
,,,Tectonic (FAUZIA Remix),Tirzah,Highgrade,,,,,,,,
,,,No Weapons / See Me,Novelist,No Weapons / See Me,,,,,,,,
,,,Is It What You Want,"Lee Tracy
Isaac Manning",Is It What You Want,,,,,,,,
,,,It's Cold Out,Jawnino,It's Cold Out - Single,,,,,,,,
,,,Feel It in the Air (feat. Melissa),Beanie Sigel,The B.Coming,,,,,,,,
,,,U Don't Know Me (Like U Used To),Brandy,Never Say Never,,,,,,,,
,,,Sharpeville,Black Savage,Black Savage,,,,,,,,
,,,Grassland,Black Savage,Black Savage,,,,,,,,
,,,Moshe,Malcolm Jiyane Tree-O,UMDALI,,,,,,,,
,,,Ou Timre Nora,"Ayub Ogada
Union Nowhere",Tanguru,,,,,,,,
,,,Lhung Tir,"Ayub Ogada
Union Nowhere",Tanguru,,,,,,,,
,,,Kothbiro,Ayub Ogada,En Mana Kuoyo,,,,,,,,
,,,Higher Ground,Stevie Wonder,Innervisions,,,,,,,,
,,,Where I'm From,JAY-Z,"In My Lifetime, Vol. 1",,,,,,,,
,,,I Heard,Young Fathers,TAPE TWO,,,,,,,,
,,,Lyla,Big Red Machine,Big Red Machine,,,,,,,,
,,,Sailors' Superstition (Bmore Club Remix),serpentwithfeet,Sailors' Superstition (Bmore Club Remix),,,,,,,,
,,,Backwards,Lil Silva & Sampha,Yesterday Is Heavy,,,,,,,,
,,,Divoli S’vere_Truth Or Dare_130 Bpm (Divoli S'vere Remix),"Take Me a_Part, The Remixes",Kelela & Divoli S'vere,,,,,,,,
,,,PDF,BEAM,ALIEN,,,,,,,,
,,,"Smokers' (feat. Biig Piig, Bone Slim & LAVA LA RUE)",Mac Wetha,Mac Wetha & Friends,,,,,,,,
,,,Holiday / Where I'm From (feat. DAP & Stan),Shane Chubbz,Holiday / Where I'm From (feat. DAP & Stan) - Single,,,,,,,,
,,,Fit Me In,gum.mp3,N***a U 24 It's Time 4 Jazz,,,,,,,,
,,,Coco Blood,Celeste,Compilation 1.1,,,,,,,,
,,,Reflecting,Skepta,Microphone Champion,,,,,,,,
,,,LVL,A$AP Rocky,LONG.LIVE.A$AP (Deluxe Edition),,,,,,,,
,,,Run the Road,Santigold,I Don't Want: The Gold Fire Sessions,,,,,,,,
,,,Til Bliss,KEYAH/BLU,"Sorry, I Forgot You Were Coming - EP",,,,,,,,
,,,Process (WHOLE ALBUM),Sampha,Process,,,,,,,,
,,,Me at the Zoo,S. Fidelity & Abase,Fidelity Radio Club,,,,,,,,
,,,We Give Thanks,Kokoroko,Could We Be More,,,,,,,,
,,,N2P,Odunsi,Denim - EP,,,,,,,,
,,,The Promise,Nutty Nys,The Promise - Single,,,,,,,,
,,,Quaranta,Danny Brown,Quaranta,,,,,,,,
,,,Today It Snowed,Positive Force,We Got the Funk,,,,,,,,
,,,Oya (Aw-Yah),Babatunde Olatunji,Drums of Passion,,,,,,,,
,,,Don's Song,"Dollar Brand, Don Cherry, Carlos Ward",The Third World-Underground,,,,,,,,
,,,Vuli Ndlela,Brenda Fassie,Memeza,,,,,,,,
,,,Frevo de Sabere,Os Originais do Samba,É Preciso Cantar,,,,,,,,
,,,Jeu 2 la mort,Rohff,La vie avant la mort,2001,,19/05/2026,Cynthia Igbokwe,Rohff_Jeu2lamort_Lavieavantlamort_2001_CI,,https://open.spotify.com/track/3isenf4tzAykEi2eMjZ1zH?si=279668d610b84754,
,,,Laura,"Matthew Jamal
Shabaka Hutchings",Laura,2025,,19/05/2026,Cynthia Igbokwe,MatthewJamal+ShabakaHutchings_Laura_Laura_2025_CI,,https://open.spotify.com/track/3t5ZNtXM9VPBxrKto6yOY7?si=3f5030f427b545ca,
,,,Nobody Crosses Me,Kingpin Skinny Pimp,King of da Playaz Ball,1996,,19/05/2026,Cynthia Igbokwe,KingpinSkinnyPimp_NobodyCrossesMe_KingofdaPlayazBall_1996_CI,,https://open.spotify.com/track/69e9Xfc7mVCzzmbRjzOZ01?si=46448ccb1b984fe5,
,,,NOLA Freestyle,Dean Blunt,NOLA Freestyle,2023,,19/05/2026,Cynthia Igbokwe,DeanBlunt_NOLAFreestyle_NOLAFreestyle_2023_CI,,https://open.spotify.com/track/0vScCLFuoiBvQiHJepJq4e?si=7283a1d12d5143bb,
,,,Free,BABYXSOSA,SOS,2024,,19/05/2026,Cynthia Igbokwe,BABYXSOSA_Free_SOS_2024_CI,,https://open.spotify.com/track/1cR6jMFvkzkWrlLq44bznA?si=3bff6e11e88d4784,
,,,BB Belt,DJ Rude One,The ONEderful Nephew,2023,,19/05/2026,Cynthia Igbokwe,DJRudeOne_BBBelt_TheONEderfulNephew_2023_CI,,https://open.spotify.com/track/4gjN6QpVn8Kami2KhlHuPm?si=2d1e685488644082,
,,,When I See It,"Kanye West
The Weeknd",When I See It,2015,,19/05/2026,Cynthia Igbokwe,KanyeWest+TheWeeknd_WhenISeeIt_WhenISeeIt_2015_CI,,N/A,
,,,Say A Prayer,T-Fire,The New Testament,2025,,19/05/2026,Cynthia Igbokwe,T-Fire_SayAPrayer_TheNewTestament_2025_CI,,https://open.spotify.com/track/3RGdU7NFVO61AranAUzavL?si=fc5cf29231c54ed5,
,,,Make It Your Own,Donny Hathaway,N/A,1975,,19/05/2026,Cynthia Igbokwe,DonnyHathaway_MakeItYourOwn_N/A_1975_CI,,N/A,
,,,Practice - Instrumental,"Freddie Gibbs
Madlib",Bandana Beats,2020,,19/05/2026,Cynthia Igbokwe,FreddieGibbs+Madlib_Practice-Instrumental_BandanaBeats_2020_CI,,https://open.spotify.com/track/43h9kjx3kADGbWrj5VbJ3K?si=d0181664fdaa4f9e,
,,,"Main Title (From ""Taxi Driver"")",Bernard Herrmann,Taxi Driver,1976,,19/05/2026,Cynthia Igbokwe,"BernardHerrmann_MainTitle(From""TaxiDriver"")_TaxiDriver_1976_CI",,https://open.spotify.com/track/7xPefqZB6BBosOdfKJh9nJ?si=3c7819505fc14cb5,
,,,born again freestyle (shed a tear),Samba Jean-Baptiste,born again freestyle (shed a tear),2025,,19/05/2026,Cynthia Igbokwe,SambaJean-Baptiste_bornagainfreestyle(shedatear)_bornagainfreestyle(shedatear)_2025_CI,,N/A,
,,,#2BaddiesFighting,Pretty V,Da Rise of Smokesito,2025,,19/05/2026,Cynthia Igbokwe,PrettyV_#2BaddiesFighting_DaRiseofSmokesito_2025_CI,,https://open.spotify.com/track/7aTPSdwNkSUUEn7NZmHLpO?si=e4545b6a22dd457c,
,,,Jagged Edge,Promise,J.E. Heartbreak,2000,,19/05/2026,Cynthia Igbokwe,Promise_JaggedEdge_J.E.Heartbreak_2000_CI,,https://open.spotify.com/track/1X1KDnhTnb28tpJlgOV3lD?si=f43f88af8e8e40fd,
,,,"only you can pilot this eva, *CLASSIFIED*",svn4vr,"only you can pilot this eva, *CLASSIFIED*",2025,,19/05/2026,Cynthia Igbokwe,"svn4vr_onlyyoucanpilotthiseva,*CLASSIFIED*_only youcanpilotthiseva,*CLASSIFIED*_2025_CI",,https://open.spotify.com/track/0S9iFwtXPWmVfYMvDtzjr7?si=f61331d5885c4a16,
,,,mi ELEGANZA,Joshua Chuquimia Crampton,Profundo Amor,2023,,19/05/2026,Cynthia Igbokwe,JoshuaChuquimiaCrampton_miELEGANZA_ProfundoAmor_2023_CI,,https://open.spotify.com/track/5rsUPZDE4iCURnY5JDaLfr?si=23bf8509c6204652,
,,,under heaven's weight,Holodec,TRU FOLK ,2026,,19/05/2026,Cynthia Igbokwe,Holodec_underheaven'sweight_TRUFOLK_2026_CI,,https://open.spotify.com/track/7iXK5Obt8AdKpOCJ9CmuhP?si=89c927ad77524e4b,
,,,Lose You Beau,Space Afrika,Honest Labour,2021,,19/05/2026,Cynthia Igbokwe,SpaceAfrika_LoseYouBeau_HonestLabour_2021_CI,,https://open.spotify.com/track/4XPZNAxFifWVLvmWv4a2NR?si=b21046edd62e429d,
,,,Sense of Latent Power,Jana Winderen,Energy Field,2011,,19/05/2026,Cynthia Igbokwe,JanaWinderen_SenseofLatentPower_EnergyField_2011_CI,,https://open.spotify.com/track/56zJFp7dXQiy9THO32Dloc?si=0f00141de73849ce,
,,,By This River,"alva noto
Ryuichi Sakamoto",Summvs,2011,,20/05/2026,Cynthia Igbokwe,alvanoto+RyuichiSakamoto_ByThisRiver_Summvs_2011_CI,,https://open.spotify.com/track/4KQzj3oExtGXncGQXVPk3P?si=e74145ee20bd4726,
,,,Alabama (Low),sojourn,Jazz Window,2025,,20/05/2026,Cynthia Igbokwe,sojourn_Alabama(Low)_JazzWindow_2025_CI,,https://open.spotify.com/track/6PUPoC8qPoTiByAs7POk28?si=2421954e73594b41,
,,,Restaurants (Feat. Moor Mother),Richie Culver,Scream If You Don't Exist,2023,,20/05/2026,Cynthia Igbokwe,RichieCulver_Restaurants(Feat.MoorMother)_ScreamIfYouDon'tExist_2023_CI,,https://open.spotify.com/track/6IOBXvPjvzlhGUDYBe7X3q?si=43fc4c3c3c004175,
,,,Lust Is Stronger Than Us,"Voice Actor
Squu",Lust (1) ,2025,,20/05/2026,Cynthia Igbokwe,VoiceActor+Squu_LustIsStrongerThanUs_Lust(1)_2025_CI,,https://open.spotify.com/track/4Ul1wal4jsLVbT836w7XXG?si=d8d77f231cbc4d25,
,,,gg,Lolina ,gg,2025,,20/05/2026,Cynthia Igbokwe,Lolina_gg_gg_2025_CI,,https://open.spotify.com/track/3f2cqsIqJpgFVfo7RCMgHj?si=766b04b21e5c436e,
,,,Difficult,Richie Culver,Hostile Environments,2024,,20/05/2026,Cynthia Igbokwe,RichieCulver_Difficult_HostileEnvironments_2024_CI,,https://open.spotify.com/track/6yVZQdHW5zw8CvSM501Elx?si=99fd2d754bb247e8,
,,,BUTTON (feat. MarrV),"Skino
MarrV",Ghazi Living,2024,,20/05/2026,Cynthia Igbokwe,Skino+Marrv_BUTTON(Feat.Marrv)_GhaziLiving_2024_CI,,https://open.spotify.com/track/5DPujSZSLAMIdJJ1GdgiT2?si=59b4045e61b74379,
,,,CHOPPA CITY,"KP SKYWALKA
Skino",CHOPPA CITY,2025,,20/05/2026,Cynthia Igbokwe,KPSKYWALKA+Skino_CHOPPACITY_CHOPPACITY_2025_CI,,https://open.spotify.com/track/3t0XappPnLnspfNdA4KLsU?si=531678fb0e314115,
,,,20v1,KP SKYWALKA,20v1,2025,,20/05/2026,Cynthia Igbokwe,KPSKYWALKA_20v1_20v1_2025_CI,,https://open.spotify.com/album/0F1iUeVWxQV93Y2dN6qZNj?si=GevJRvAWSU2bNnk3Im8tQw,
,,,Back on the Bricks,Gizwop,Kill or Get Killed,2025,,20/05/2026,Cynthia Igbokwe,Gizwop_BackontheBricks_KillorGetKilled_2025_CI,,https://open.spotify.com/track/5fIUkKTH2mmeiFFuny1qZZ?si=0eacc2bf1e5e44d5,
,,,One Call Away,Goonew ,Short Temper,2021,,20/05/2026,Cynthia Igbokwe,Goonew_OneCallAway_ShortTemper_2021_CI,,https://open.spotify.com/track/4r1jgmJjtKR0QzYQfvibz0?si=4508c24cc3394a1c,
,,,Show Me,"Goonew 
Xan Man
Lil Dude",Short Temper,2021,,20/05/2026,Cynthia Igbokwe,Goonew+XanMan+LilDude_ShowMe_ShortTemper_2021_CI,,https://open.spotify.com/track/69deim2w8TC3RSOwhdZVt3?si=3b3e50b67be74254,
,,,Night of the Roundtable,JAY ELECTRONICA,Act II: The Patents of Nobility (the turn),2025,,20/05/2026,Cynthia Igbokwe,JAYELECTRONICA_NightoftheRoundtable_ActII:ThePatentsofNobility(theturn)_2025_CI,,https://open.spotify.com/track/5i4ovbqcsVJGX2cx6f72C4?si=4377804ce32a488f,
,,,B£E (feat. Blackhaine),Space Afrika,Honest Labour,2021,,20/05/2026,Cynthia Igbokwe,SpaceAfrika_B£E(feat.Blackhaine)_HonestLabour_2021_CI,,https://open.spotify.com/track/32IF9lPuAYOneUj3UNfojl?si=2407cb594fba4dea,
,,,Magic,Lil Dude,Magic,2018,,20/05/2026,Cynthia Igbokwe,LilDude_Magic_Magic_2018_CI,,https://open.spotify.com/track/0gtm0qCcINexmVHShmIQN4?si=788b5451e6db496d,
,,,Vienna,sojourn,Vienna,2025,,20/05/2026,Cynthia Igbokwe,sojourn_Vienna_Vienna_2025_CI,,https://open.spotify.com/track/0jcdcfU69Aj1NicMinUVZk?si=54ba8ef2b13c4b49,
,,,a rose blooms in chaos,Davishmar,a rose blooms in chaos,2021,,20/05/2026,Cynthia Igbokwe,Davishmar_arosebloomsinchaos_arosebloomsinchaos_2021_CI,,https://open.spotify.com/track/7x5s0VXh37WgnPyONJfShW?si=0fa1e2d0443948cd,
,,,Dusk,Coby Sey,Dusk,2026,,20/05/2026,Cynthia Igbokwe,CobySey_Dusk_Dusk_2026_CI,,https://open.spotify.com/track/2bienm81QmJWErhDuMwvmg?si=268c4757e5f14ea7,
,,,Could be us,Whitearmor,In the Abyss: Music for Weddings,2022,,20/05/2026,Cynthia Igbokwe,Whitearmor_Couldbeus_IntheAbyss:MusicforWeddings_2022_CI,,https://open.spotify.com/track/0alEROvI369DokhQoLWtXT?si=60899a613a3d42c1,
,,,retire (final),Alvedon,hurry up mixtape,2021,,20/05/2026,Cynthia Igbokwe,Alvedon_retire(final)_hurryupmixtape_2021_CI,,https://open.spotify.com/track/1hwX5UMu9aUV44INM8GdPv?si=494dcd09a6084b6e,
,,,3am@Tony's - feat. Lerado Khalil,"Niontay
Lerado Khalil",Soulja Hate Repellant,2025,,20/05/2026,Cynthia Igbokwe,Niontay+LeradoKhalil_3am@Tony's-feat.LeradoKhalil_SouljaHateRepellant_2025_CI,,https://open.spotify.com/track/6AG50IUWW9iQznDl0z2lq3?si=7977b20b496b4c95,
,,,Open,"james K
Yves Tumor",36,2021,,20/05/2026,Cynthia Igbokwe,jamesK+YvesTumor_Open_036_2021_CI,,https://open.spotify.com/track/3xkR8ckMQsPuTbyiifMWzw?si=b29609af3b1547b8,
,,,95,Parker London,95,2025,,20/05/2026,Cynthia Igbokwe,ParkerLondon_95_95_2025_CI,,https://open.spotify.com/track/0hpfJ3SWbdkVfgswnWQBAB?si=aca96bd7f853450a,
,,,Out of the Past,Romance,Love Is Colder Than Death,2025,,20/05/2026,Cynthia Igbokwe,Romance_OutofthePast_LoveIsColderThanDeath_2025_CI,,https://open.spotify.com/track/6iTpwzfupCsZWM7V67Okog?si=f4bcb932509e4ebe,
,,,Love in Lungs,Ouri ,Crusts (Original Soundtrack),2026,,20/05/2026,Cynthia Igbokwe,Ouri_LoveinLungs_Crusts(OriginalSoundtrack)_2026_CI,,https://open.spotify.com/track/4MNyZMALSCRr9dwlLibfhh?si=9b615f6cb0c3406c,
,,,Down with the Clique,Solange,When I Get Home,2019,,20/05/2026,Cynthia Igbokwe,Solange_DownWiththeClique_WhenIGetHome_2019_CI,,https://open.spotify.com/track/3803fF96TYnzkSMA0M0L5H?si=d934a2d0df9442b2,
,,,Somewhere,ML Buch,Suntub,2023,,20/05/2026,Cynthia Igbokwe,MLBuch_Somewhere_Suntub_2023_CI,,https://open.spotify.com/track/1TbOnXZljfErLkrwC7ypBo?si=25bc682ce58f41d1,
,,,I Know Now (2003),Ojerime,I Know Now (2003),2018,,20/05/2026,Cynthia Igbokwe,Ojerime_IKnowNow(2003)_IKnowNow(2003)_2018_CI,,https://open.spotify.com/track/6xjIVYk9KlDZpsIWXjmA85?si=ad68122e41fb47a5,
,,,El Camino Real,William Basinski,El Camino Real,2007,,20/05/2026,Cynthia Igbokwe,WilliamBasinski_ElCaminoReal_ElCaminoReal_2007_CI,,https://open.spotify.com/track/3t2O8lS93N6N5KZlI6KS99?si=bf74da7acb684f37,
,,,Veins,Godflesh,Godflesh,1988,,20/05/2026,Cynthia Igbokwe,Godflesh_Veins_Godflesh_1988_CI,,https://open.spotify.com/track/4Vq3HmP8QBtIB3E8DKvsEE?si=b88e7ea972b84265,
,,,Camp Orchestra,Show Me the Body,Dog Whistle,2019,,20/05/2026,Cynthia Igbokwe,ShowMetheBody_CampOrchestra_DogWhistle_2019_CI,,https://open.spotify.com/track/6TMotezvZny5m731LR5Gjo?si=012f8212f7a04c9a,
,,,Pretender,Black Marble,A Different Arangement,2012,,20/05/2026,Cynthia Igbokwe,BlackMarble_Pretender_ADifferentArangement_2012_CI,,https://open.spotify.com/track/32ZK070Xj7UryNwnTkLmYw?si=540e5afee20f4689,
,,,JACKBOYS,JACKBOYS,JACKBOYS,2019,,20/05/2026,Cynthia Igbokwe,JACKBOYS_JACKBOYS_JACKBOYS_2019_CI,,https://open.spotify.com/track/62zKJrpbLxz6InR3tGyr7o?si=9deb561b37b44bee,
